1.250000000000000000e-01 1.750000000000000444e-01 2.250000000000000333e-01 2.750000000000000222e-01 3.250000000000000666e-01 3.750000000000001110e-01 4.250000000000000999e-01 4.750000000000000888e-01 5.250000000000001332e-01 5.750000000000001776e-01 6.250000000000002220e-01 6.750000000000001554e-01 7.250000000000001998e-01 7.750000000000001332e-01 8.250000000000001776e-01 8.750000000000002220e-01 9.250000000000002665e-01 9.750000000000003109e-01 1.025000000000000355e+00 1.075000000000000400e+00 1.125000000000000444e+00 1.175000000000000266e+00 1.225000000000000533e+00 1.275000000000000355e+00 1.325000000000000622e+00 1.375000000000000444e+00 1.425000000000000711e+00 1.475000000000000533e+00 1.525000000000000355e+00 1.575000000000000622e+00 1.625000000000000444e+00 1.675000000000000711e+00 1.725000000000000533e+00 1.775000000000000799e+00 1.825000000000000622e+00 1.875000000000000888e+00 1.925000000000000711e+00 1.975000000000000533e+00 2.025000000000000355e+00 2.075000000000001066e+00 2.125000000000000888e+00 2.175000000000000711e+00 2.225000000000000533e+00 2.275000000000000799e+00 2.325000000000001066e+00 2.375000000000000888e+00 2.425000000000000711e+00 2.475000000000000977e+00 2.525000000000000799e+00 2.575000000000001066e+00 2.625000000000000888e+00 2.675000000000000711e+00 2.725000000000000977e+00 2.775000000000001243e+00 2.825000000000001066e+00 2.875000000000000888e+00 2.925000000000000711e+00
1.655831034943684301e+02 1.676614533792988198e+02 1.697918545617678205e+02 1.719127216422868401e+02 1.739528833426333847e+02 1.758005009967643844e+02 1.772712669137374064e+02 1.781707622919661844e+02 1.782676319957724900e+02 1.774199024440480912e+02 1.756322841794236922e+02 1.729037925408541696e+02 1.693089795982498913e+02 1.649432935482340383e+02 1.599745708795628900e+02 1.545523466466233629e+02 1.487138770602190334e+02 1.425112826778630506e+02 1.360530244984065575e+02 1.293704497195591898e+02 1.225090773252037053e+02 1.155139474717649648e+02 1.084590238267469573e+02 1.013283525349329182e+02 9.428894420359220874e+01 8.750660106488575707e+01 8.106983193547215194e+01 7.502476337533020967e+01 6.936265818551581219e+01 6.404131408520753155e+01 5.902155350735124273e+01 5.427980872745087737e+01 4.979773233728101900e+01 4.558246040110223163e+01 4.161989634314301156e+01 3.790096404284359011e+01 3.442161118260826669e+01 3.116998897772824151e+01 2.764524236942975577e+01 2.425509675167721468e+01 2.136709763185298172e+01 1.890969488090834361e+01 1.680635669966586931e+01 1.500275023085680637e+01 1.343659975660453476e+01 1.202874117029542766e+01 1.075954786631785254e+01 9.616194819285020401e+00 8.586979565011064963e+00 7.661226655207725500e+00 6.829200474427008061e+00 6.082025616683047531e+00 5.411614104497124877e+00 4.810598809001951359e+00 4.272272497209621989e+00 3.790531992492322644e+00 3.359826987560769584e+00
