1.250000000000000000e-01 1.750000000000000444e-01 2.250000000000000333e-01 2.750000000000000222e-01 3.250000000000000666e-01 3.750000000000001110e-01 4.250000000000000999e-01 4.750000000000000888e-01 5.250000000000001332e-01 5.750000000000001776e-01 6.250000000000002220e-01 6.750000000000001554e-01 7.250000000000001998e-01 7.750000000000001332e-01 8.250000000000001776e-01 8.750000000000002220e-01 9.250000000000002665e-01 9.750000000000003109e-01 1.025000000000000355e+00 1.075000000000000400e+00 1.125000000000000444e+00 1.175000000000000266e+00 1.225000000000000533e+00 1.275000000000000355e+00 1.325000000000000622e+00 1.375000000000000444e+00 1.425000000000000711e+00 1.475000000000000533e+00 1.525000000000000355e+00 1.575000000000000622e+00 1.625000000000000444e+00 1.675000000000000711e+00 1.725000000000000533e+00 1.775000000000000799e+00 1.825000000000000622e+00 1.875000000000000888e+00 1.925000000000000711e+00
4.544791954272473511e-01 4.529269450092322513e-01 4.514442575365802957e-01 4.500253626164766874e-01 4.486651718185586390e-01 4.473591758220485937e-01 4.461232835613532233e-01 4.450171820788082488e-01 4.441373460421586539e-01 4.435640928003836136e-01 4.433287941794122888e-01 4.434349205660053639e-01 4.438223552056114185e-01 4.444388389875824630e-01 4.452239934870289018e-01 4.460755486719257812e-01 4.468959521669017554e-01 4.476038424263481530e-01 4.481161605491744138e-01 4.483987042848676663e-01 4.484034900618684150e-01 4.481120960693444344e-01 4.474819880133808492e-01 4.466574359955953755e-01 4.458121957188990181e-01 4.451214830768117081e-01 4.445511748813217867e-01 4.441133584406710688e-01 4.437739544006328862e-01 4.435035582653117370e-01 4.432743351800078613e-01 4.430701872808163189e-01 4.428780073814116980e-01 4.426959327662966515e-01 4.424373950718888393e-01 4.420659455702520280e-01 4.415644966852237396e-01
