1.014285714285714374e-01 1.042857142857143010e-01 1.071428571428571647e-01 1.100000000000000283e-01 1.128571428571428920e-01 1.157142857142857556e-01 1.185714285714286192e-01 1.214285714285714829e-01 1.242857142857143465e-01 1.271428571428572241e-01 1.300000000000000600e-01 1.328571428571429514e-01 1.357142857142857872e-01 1.385714285714286786e-01 1.414285714285715145e-01 1.442857142857144059e-01 1.471428571428572418e-01 1.500000000000001332e-01 1.528571428571429691e-01 1.557142857142858605e-01 1.585714285714286964e-01 1.614285714285715878e-01 1.642857142857144237e-01 1.671428571428573151e-01 1.700000000000001510e-01 1.728571428571430424e-01 1.757142857142858783e-01 1.785714285714287697e-01 1.814285714285716056e-01 1.842857142857144970e-01 1.871428571428573329e-01 1.900000000000002243e-01 1.928571428571430602e-01 1.957142857142859516e-01 1.985714285714287874e-01 2.014285714285716788e-01 2.042857142857145147e-01 2.071428571428574061e-01 2.100000000000002420e-01 2.128571428571431334e-01 2.157142857142859693e-01 2.185714285714288607e-01 2.214285714285716966e-01 2.242857142857145880e-01 2.271428571428574239e-01 2.300000000000003153e-01 2.328571428571431512e-01 2.357142857142860426e-01 2.385714285714288785e-01 2.414285714285717699e-01 2.442857142857146058e-01 2.471428571428574972e-01 2.500000000000003331e-01 2.528571428571432245e-01 2.557142857142861159e-01 2.585714285714288962e-01 2.614285714285717876e-01 2.642857142857146791e-01 2.671428571428575705e-01 2.700000000000003508e-01 2.728571428571432422e-01 2.757142857142861336e-01 2.785714285714290250e-01 2.814285714285718054e-01 2.842857142857146968e-01 2.871428571428575882e-01 2.900000000000004796e-01 2.928571428571432600e-01 2.957142857142861514e-01 2.985714285714290428e-01 3.014285714285719342e-01 3.042857142857147146e-01 3.071428571428576060e-01 3.100000000000004974e-01 3.128571428571433888e-01 3.157142857142861692e-01 3.185714285714290606e-01 3.214285714285719520e-01 3.242857142857148434e-01 3.271428571428576237e-01 3.300000000000005151e-01 3.328571428571434065e-01 3.357142857142862979e-01 3.385714285714290783e-01 3.414285714285719697e-01 3.442857142857148611e-01 3.471428571428577525e-01 3.500000000000005329e-01 3.528571428571434243e-01 3.557142857142863157e-01 3.585714285714291516e-01 3.614285714285719875e-01 3.642857142857148789e-01 3.671428571428577703e-01 3.700000000000006062e-01 3.728571428571434421e-01 3.757142857142863335e-01 3.785714285714292249e-01 3.814285714285720608e-01 3.842857142857148967e-01 3.871428571428577881e-01 3.900000000000006795e-01 3.928571428571435153e-01 3.957142857142863512e-01 3.985714285714292426e-01 4.014285714285721340e-01 4.042857142857149699e-01 4.071428571428578058e-01 4.100000000000006972e-01 4.128571428571435886e-01 4.157142857142864245e-01 4.185714285714292604e-01 4.214285714285721518e-01 4.242857142857150432e-01 4.271428571428578791e-01 4.300000000000007150e-01 4.328571428571436064e-01 4.357142857142864978e-01 4.385714285714293337e-01 4.414285714285721696e-01 4.442857142857150610e-01 4.471428571428579524e-01 4.500000000000007883e-01 4.528571428571436241e-01 4.557142857142865155e-01 4.585714285714294070e-01 4.614285714285722428e-01 4.642857142857150787e-01 4.671428571428579701e-01 4.700000000000008615e-01 4.728571428571436974e-01 4.757142857142865333e-01 4.785714285714294247e-01 4.814285714285723161e-01 4.842857142857151520e-01 4.871428571428579879e-01 4.900000000000008793e-01 4.928571428571437707e-01 4.957142857142866066e-01 4.985714285714294425e-01 5.014285714285723339e-01 5.042857142857152253e-01 5.071428571428580057e-01 5.100000000000008971e-01 5.128571428571437885e-01 5.157142857142866799e-01 5.185714285714295713e-01 5.214285714285723516e-01 5.242857142857152430e-01 5.271428571428581344e-01 5.300000000000009148e-01 5.328571428571438062e-01 5.357142857142866976e-01 5.385714285714295890e-01 5.414285714285724804e-01 5.442857142857152608e-01 5.471428571428581522e-01 5.500000000000010436e-01 5.528571428571438240e-01 5.557142857142867154e-01 5.585714285714296068e-01 5.614285714285724982e-01 5.642857142857153896e-01 5.671428571428581700e-01 5.700000000000010614e-01 5.728571428571439528e-01 5.757142857142867332e-01 5.785714285714296246e-01 5.814285714285725160e-01 5.842857142857154074e-01 5.871428571428582988e-01 5.900000000000010791e-01 5.928571428571439705e-01 5.957142857142868619e-01 5.985714285714296423e-01 6.014285714285725337e-01 6.042857142857154251e-01 6.071428571428583165e-01 6.100000000000012079e-01 6.128571428571439883e-01 6.157142857142868797e-01 6.185714285714296601e-01 6.214285714285725515e-01 6.242857142857154429e-01 6.271428571428583343e-01 6.300000000000012257e-01 6.328571428571441171e-01 6.357142857142868975e-01 6.385714285714297889e-01 6.414285714285725692e-01 6.442857142857154606e-01 6.471428571428583520e-01 6.500000000000012434e-01 6.528571428571441349e-01 6.557142857142870263e-01 6.585714285714298066e-01 6.614285714285726980e-01 6.642857142857154784e-01 6.671428571428583698e-01 6.700000000000012612e-01 6.728571428571441526e-01 6.757142857142870440e-01 6.785714285714299354e-01 6.814285714285727158e-01 6.842857142857156072e-01 6.871428571428583876e-01 6.900000000000012790e-01 6.928571428571441704e-01 6.957142857142870618e-01 6.985714285714299532e-01 7.014285714285728446e-01 7.042857142857156250e-01 7.071428571428585164e-01 7.100000000000012967e-01 7.128571428571441881e-01 7.157142857142870795e-01 7.185714285714299709e-01 7.214285714285728623e-01 7.242857142857157537e-01 7.271428571428585341e-01 7.300000000000014255e-01 7.328571428571442059e-01 7.357142857142870973e-01 7.385714285714299887e-01 7.414285714285728801e-01 7.442857142857157715e-01 7.471428571428586629e-01 7.500000000000014433e-01 7.528571428571443347e-01 7.557142857142871151e-01 7.585714285714300065e-01 7.614285714285728979e-01 7.642857142857157893e-01 7.671428571428586807e-01 7.700000000000015721e-01 7.728571428571443525e-01 7.757142857142872439e-01 7.785714285714300242e-01 7.814285714285729156e-01 7.842857142857158070e-01 7.871428571428586984e-01 7.900000000000015898e-01 7.928571428571444812e-01 7.957142857142872616e-01 7.985714285714301530e-01 8.014285714285729334e-01 8.042857142857158248e-01 8.071428571428587162e-01 8.100000000000016076e-01 8.128571428571444990e-01 8.157142857142873904e-01 8.185714285714301708e-01 8.214285714285730622e-01 8.242857142857158426e-01 8.271428571428587340e-01 8.300000000000016254e-01 8.328571428571445168e-01 8.357142857142874082e-01 8.385714285714302996e-01 8.414285714285730799e-01 8.442857142857159714e-01 8.471428571428587517e-01 8.500000000000016431e-01 8.528571428571445345e-01 8.557142857142874259e-01 8.585714285714303173e-01 8.614285714285732087e-01 8.642857142857159891e-01 8.671428571428588805e-01 8.700000000000016609e-01 8.728571428571445523e-01 8.757142857142874437e-01 8.785714285714303351e-01 8.814285714285732265e-01 8.842857142857161179e-01 8.871428571428588983e-01 8.900000000000017897e-01 8.928571428571445701e-01 8.957142857142874615e-01 8.985714285714303529e-01 9.014285714285732443e-01 9.042857142857161357e-01 9.071428571428590271e-01 9.100000000000018074e-01 9.128571428571446988e-01 9.157142857142874792e-01 9.185714285714303706e-01 9.214285714285732620e-01 9.242857142857161534e-01 9.271428571428590448e-01 9.300000000000019362e-01 9.328571428571447166e-01 9.357142857142876080e-01 9.385714285714303884e-01 9.414285714285732798e-01 9.442857142857161712e-01 9.471428571428590626e-01 9.500000000000019540e-01 9.528571428571448454e-01 9.557142857142876258e-01 9.585714285714305172e-01 9.614285714285732976e-01 9.642857142857161890e-01 9.671428571428590804e-01 9.700000000000019718e-01 9.728571428571448632e-01 9.757142857142877546e-01 9.785714285714305349e-01 9.814285714285734263e-01 9.842857142857162067e-01 9.871428571428590981e-01 9.900000000000019895e-01 9.928571428571448809e-01 9.957142857142877723e-01 9.985714285714306637e-01 1.001428571428573555e+00 1.004285714285716224e+00 1.007142857142859338e+00 1.010000000000002007e+00 1.012857142857145121e+00 1.015714285714287790e+00 1.018571428571430904e+00 1.021428571428573573e+00 1.024285714285716242e+00 1.027142857142859356e+00 1.030000000000002025e+00 1.032857142857145138e+00 1.035714285714287808e+00 1.038571428571430921e+00 1.041428571428573591e+00 1.044285714285716482e+00 1.047142857142859373e+00 1.050000000000002043e+00 1.052857142857145156e+00 1.055714285714287826e+00 1.058571428571430939e+00 1.061428571428573608e+00 1.064285714285716722e+00 1.067142857142859391e+00 1.070000000000002061e+00 1.072857142857145174e+00 1.075714285714287843e+00 1.078571428571430957e+00 1.081428571428573626e+00 1.084285714285716740e+00 1.087142857142859409e+00 1.090000000000002300e+00 1.092857142857145192e+00 1.095714285714287861e+00 1.098571428571430975e+00 1.101428571428573644e+00 1.104285714285716757e+00 1.107142857142859427e+00 1.110000000000002540e+00 1.112857142857145210e+00 1.115714285714288323e+00 1.118571428571430992e+00 1.121428571428573662e+00 1.124285714285716775e+00 1.127142857142859445e+00 1.130000000000002558e+00 1.132857142857145227e+00 1.135714285714288341e+00 1.138571428571431010e+00 1.141428571428573679e+00 1.144285714285716793e+00 1.147142857142859462e+00 1.150000000000002576e+00 1.152857142857145245e+00 1.155714285714288359e+00 1.158571428571431028e+00 1.161428571428574141e+00 1.164285714285716811e+00 1.167142857142859480e+00 1.170000000000002593e+00 1.172857142857145263e+00 1.175714285714288376e+00 1.178571428571431046e+00 1.181428571428574159e+00 1.184285714285716828e+00 1.187142857142859498e+00 1.190000000000002611e+00 1.192857142857145281e+00 1.195714285714288394e+00 1.198571428571431063e+00 1.201428571428574177e+00 1.204285714285716846e+00 1.207142857142859960e+00 1.210000000000002629e+00 1.212857142857145298e+00 1.215714285714288412e+00 1.218571428571431081e+00 1.221428571428574195e+00 1.224285714285716864e+00 1.227142857142859977e+00 1.230000000000002647e+00 1.232857142857145316e+00 1.235714285714288430e+00 1.238571428571431099e+00 1.241428571428574212e+00 1.244285714285716882e+00 1.247142857142859995e+00 1.250000000000002665e+00 1.252857142857145778e+00 1.255714285714288447e+00 1.258571428571431117e+00 1.261428571428574230e+00 1.264285714285716899e+00 1.267142857142860013e+00 1.270000000000002682e+00 1.272857142857145796e+00 1.275714285714288465e+00 1.278571428571431134e+00 1.281428571428574248e+00 1.284285714285716917e+00 1.287142857142860031e+00 1.290000000000002700e+00 1.292857142857145814e+00 1.295714285714288483e+00 1.298571428571431596e+00 1.301428571428574266e+00 1.304285714285716935e+00 1.307142857142860048e+00 1.310000000000002718e+00 1.312857142857145831e+00 1.315714285714288501e+00 1.318571428571431614e+00 1.321428571428574283e+00 1.324285714285716953e+00 1.327142857142860066e+00 1.330000000000002736e+00 1.332857142857145849e+00 1.335714285714288518e+00 1.338571428571431632e+00 1.341428571428574301e+00 1.344285714285717415e+00 1.347142857142860084e+00 1.350000000000002753e+00 1.352857142857145867e+00 1.355714285714288536e+00 1.358571428571431650e+00 1.361428571428574319e+00 1.364285714285717432e+00 1.367142857142860102e+00 1.370000000000002771e+00 1.372857142857145885e+00 1.375714285714288554e+00 1.378571428571431667e+00 1.381428571428574337e+00 1.384285714285717450e+00 1.387142857142860120e+00 1.390000000000003233e+00 1.392857142857145902e+00 1.395714285714288572e+00 1.398571428571431685e+00 1.401428571428574354e+00 1.404285714285717468e+00 1.407142857142860137e+00 1.410000000000003251e+00 1.412857142857145920e+00 1.415714285714288589e+00 1.418571428571431703e+00 1.421428571428574372e+00 1.424285714285717486e+00 1.427142857142860155e+00 1.430000000000003268e+00 1.432857142857145938e+00 1.435714285714289051e+00 1.438571428571431721e+00 1.441428571428574390e+00 1.444285714285717503e+00 1.447142857142860173e+00 1.450000000000003286e+00 1.452857142857145956e+00 1.455714285714289069e+00 1.458571428571431738e+00 1.461428571428574408e+00 1.464285714285717521e+00 1.467142857142860191e+00 1.470000000000003304e+00 1.472857142857145973e+00 1.475714285714289087e+00 1.478571428571431756e+00 1.481428571428574870e+00 1.484285714285717539e+00 1.487142857142860208e+00 1.490000000000003322e+00 1.492857142857145991e+00 1.495714285714289105e+00 1.498571428571431774e+00 1.501428571428574887e+00 1.504285714285717557e+00 1.507142857142860226e+00 1.510000000000003340e+00 1.512857142857146009e+00 1.515714285714289122e+00 1.518571428571431792e+00 1.521428571428574905e+00 1.524285714285717575e+00 1.527142857142860688e+00 1.530000000000003357e+00 1.532857142857146027e+00 1.535714285714289140e+00 1.538571428571431809e+00 1.541428571428574923e+00 1.544285714285717592e+00 1.547142857142860706e+00 1.550000000000003375e+00 1.552857142857146044e+00 1.555714285714289158e+00 1.558571428571431827e+00 1.561428571428574941e+00 1.564285714285717610e+00 1.567142857142860723e+00 1.570000000000003393e+00 1.572857142857146506e+00 1.575714285714289176e+00 1.578571428571431845e+00 1.581428571428574958e+00 1.584285714285717628e+00 1.587142857142860741e+00 1.590000000000003411e+00 1.592857142857146524e+00 1.595714285714289193e+00 1.598571428571431863e+00 1.601428571428574976e+00 1.604285714285717646e+00 1.607142857142860759e+00 1.610000000000003428e+00 1.612857142857146542e+00 1.615714285714289211e+00 1.618571428571432325e+00 1.621428571428574994e+00 1.624285714285717663e+00 1.627142857142860777e+00 1.630000000000003446e+00 1.632857142857146560e+00 1.635714285714289229e+00 1.638571428571432342e+00 1.641428571428575012e+00 1.644285714285717681e+00 1.647142857142860795e+00 1.650000000000003464e+00 1.652857142857146577e+00 1.655714285714289247e+00 1.658571428571432360e+00 1.661428571428575030e+00 1.664285714285718143e+00 1.667142857142860812e+00 1.670000000000003482e+00 1.672857142857146595e+00 1.675714285714289264e+00 1.678571428571432378e+00 1.681428571428575047e+00 1.684285714285718161e+00 1.687142857142860830e+00 1.690000000000003499e+00 1.692857142857146613e+00 1.695714285714289282e+00 1.698571428571432396e+00 1.701428571428575065e+00 1.704285714285718178e+00 1.707142857142860848e+00 1.710000000000003961e+00 1.712857142857146631e+00 1.715714285714289300e+00 1.718571428571432413e+00 1.721428571428575083e+00 1.724285714285718196e+00 1.727142857142860866e+00 1.730000000000003979e+00 1.732857142857146648e+00 1.735714285714289318e+00 1.738571428571432431e+00 1.741428571428575101e+00 1.744285714285718214e+00 1.747142857142860883e+00 1.750000000000003997e+00 1.752857142857146666e+00 1.755714285714289780e+00 1.758571428571432449e+00 1.761428571428575118e+00 1.764285714285718232e+00 1.767142857142860901e+00 1.770000000000004015e+00 1.772857142857146684e+00 1.775714285714289797e+00 1.778571428571432467e+00 1.781428571428575136e+00 1.784285714285718250e+00 1.787142857142860919e+00 1.790000000000004032e+00 1.792857142857146702e+00 1.795714285714289815e+00 1.798571428571432484e+00 1.801428571428575598e+00 1.804285714285718267e+00 1.807142857142860937e+00 1.810000000000004050e+00 1.812857142857146719e+00 1.815714285714289833e+00 1.818571428571432502e+00 1.821428571428575616e+00 1.824285714285718285e+00 1.827142857142860954e+00 1.830000000000004068e+00 1.832857142857146737e+00 1.835714285714289851e+00 1.838571428571432520e+00 1.841428571428575633e+00 1.844285714285718303e+00 1.847142857142861416e+00 1.850000000000004086e+00 1.852857142857146755e+00 1.855714285714289868e+00 1.858571428571432538e+00 1.861428571428575651e+00 1.864285714285718321e+00 1.867142857142861434e+00 1.870000000000004103e+00 1.872857142857146773e+00 1.875714285714289886e+00 1.878571428571432556e+00 1.881428571428575669e+00 1.884285714285718338e+00 1.887142857142861452e+00 1.890000000000004121e+00 1.892857142857147235e+00 1.895714285714289904e+00 1.898571428571432573e+00 1.901428571428575687e+00 1.904285714285718356e+00 1.907142857142861470e+00 1.910000000000004139e+00 1.912857142857147252e+00 1.915714285714289922e+00 1.918571428571432591e+00 1.921428571428575705e+00 1.924285714285718374e+00 1.927142857142861487e+00 1.930000000000004157e+00 1.932857142857147270e+00 1.935714285714289939e+00 1.938571428571433053e+00 1.941428571428575722e+00 1.944285714285718392e+00 1.947142857142861505e+00 1.950000000000004174e+00 1.952857142857147288e+00 1.955714285714289957e+00 1.958571428571433071e+00 1.961428571428575740e+00 1.964285714285718409e+00 1.967142857142861523e+00 1.970000000000004192e+00 1.972857142857147306e+00 1.975714285714289975e+00 1.978571428571433088e+00 1.981428571428575758e+00 1.984285714285718871e+00 1.987142857142861541e+00 1.990000000000004210e+00 1.992857142857147323e+00 1.995714285714289993e+00
