1.093784158756795600e-41 1.432822743722772149e-16 -1.111813891703950555e-16 -1.331918851632580558e-17 1.861605781068574675e-20 -1.286123948250219466e-19 1.047889366083117173e-19 3.740982645976544709e-21 1.440691300026665973e-15 -1.113804703058438989e-16 1.403052392675947392e-16
1.432822743722772149e-16 2.012838159574120283e+09 -1.318152665867334127e+09 -1.687388091304146051e+08 4.868210953807641054e+05 -3.313946964028799441e+06 2.700777709487428423e+06 1.315224826759056014e+05 1.887004562695878983e+10 -1.327870981038007021e+09 1.967641271854235649e+09
-1.111813891703950555e-16 -1.318152665867334127e+09 1.353098755398149252e+09 1.395137602056070268e+08 1.799254095475977054e+06 -1.303527563099076040e+07 1.060927816932445392e+07 -1.096141266883266362e+05 -1.466682362269575691e+10 1.275908863522730350e+09 -1.299507039722955704e+09
-1.331918851632580558e-17 -1.687388091304146051e+08 1.395137602056070268e+08 1.680866123318446800e+07 -4.456623171159171761e+04 3.411230234476865153e+05 -2.773690256699518068e+05 1.586858284094313967e+04 -1.754066557808288336e+09 1.408608419205145538e+08 -1.653174371579545140e+08
1.861605781068574675e-20 4.868210953807641054e+05 1.799254095475977054e+06 -4.456623171159171761e+04 3.776202037992365513e+04 -2.718272202267716639e+05 2.212270508362370019e+05 -1.761088063681605263e+03 2.027240210162543226e+06 2.607598228039792448e+05 3.575400171232811990e+05
-1.286123948250219466e-19 -3.313946964028799441e+06 -1.303527563099076040e+07 3.411230234476865153e+05 -2.718272202267716639e+05 1.978325221330106724e+06 -1.610005153235974954e+06 2.299979406099384505e+04 -1.385006057611387968e+07 -1.840238064060710603e+06 -2.384015388608382549e+06
1.047889366083117173e-19 2.700777709487428423e+06 1.060927816932445392e+07 -2.773690256699518068e+05 2.212270508362370019e+05 -1.610005153235974954e+06 1.310266319983879570e+06 -1.857286237583827824e+04 1.128746428029869311e+07 1.498519617419061717e+06 1.943813199980815407e+06
3.740982645976544709e-21 1.315224826759056014e+05 -1.096141266883266362e+05 1.586858284094313967e+04 -1.761088063681605263e+03 2.299979406099384505e+04 -1.857286237583827824e+04 7.562548464971991962e+03 5.281054648159500211e+05 1.996949284362026083e+04 1.345171146384721796e+05
1.440691300026665973e-15 1.887004562695878983e+10 -1.466682362269575691e+10 -1.754066557808288336e+09 2.027240210162543226e+06 -1.385006057611387968e+07 1.128746428029869311e+07 5.281054648159500211e+05 1.897672631561258240e+11 -1.467554855112414360e+10 1.847932137968287277e+10
-1.113804703058438989e-16 -1.327870981038007021e+09 1.275908863522730350e+09 1.408608419205145538e+08 2.607598228039792448e+05 -1.840238064060710603e+06 1.498519617419061717e+06 1.996949284362026083e+04 -1.467554855112414360e+10 1.262132436957901478e+09 -1.304184840608176470e+09
1.403052392675947392e-16 1.967641271854235649e+09 -1.299507039722955704e+09 -1.653174371579545140e+08 3.575400171232811990e+05 -2.384015388608382549e+06 1.943813199980815407e+06 1.345171146384721796e+05 1.847932137968287277e+10 -1.304184840608176470e+09 1.923888896837526321e+09
