1.523332342522448330e-42 1.350874792439874869e-17 8.513130551652636379e-18 9.185707241688441223e-19 2.157340212929612286e-18 3.507213044938802701e-19 1.635040161087206726e-18 -2.049889305675540896e-19 2.006756628822416700e-16 1.084504533620008868e-17 1.328374186603477744e-17
1.350874792439874869e-17 1.541647533825220466e+08 9.134804961852744222e+07 1.199923113210287131e+07 3.419041491211844981e+07 5.639145646500919946e+06 1.284818422221785225e+07 -4.848953234504777356e+05 1.779570267607501030e+09 1.271040631164982468e+08 1.510961748565385640e+08
8.513130551652636379e-18 9.134804961852744222e+07 5.514092470035457611e+07 6.913748299398780800e+06 1.877742265539152920e+07 3.075324882375434507e+06 8.608153356274180114e+06 -5.242246907027316629e+05 1.121474328987921715e+09 7.489980130006694794e+07 8.960334629196031392e+07
9.185707241688441223e-19 1.199923113210287131e+07 6.913748299398780800e+06 9.863039591578115942e+05 2.986142489334374201e+06 4.939832437598266988e+05 8.030770650078882463e+05 2.778782567705140900e+04 1.210075988221774697e+08 1.000700492360656336e+07 1.174331974461854808e+07
2.157340212929612286e-18 3.419041491211844981e+07 1.877742265539152920e+07 2.986142489334374201e+06 9.858694326004624367e+06 1.651990203318440123e+06 1.381674567383927060e+06 2.827010607122246292e+05 2.841964719105870724e+08 2.889303129720855504e+07 3.339449441068404913e+07
3.507213044938802701e-19 5.639145646500919946e+06 3.075324882375434507e+06 4.939832437598266988e+05 1.651990203318440123e+06 2.780537412831756519e+05 2.077673018124341907e+05 4.657819885034227627e+04 4.620215057581710070e+07 4.769334528609132394e+06 5.506761148195201531e+06
1.635040161087206726e-18 1.284818422221785225e+07 8.608153356274180114e+06 8.030770650078882463e+05 1.381674567383927060e+06 2.077673018124341907e+05 2.057949715945253149e+06 -2.775491070934300660e+05 2.153914539895794988e+08 1.017452892857550085e+07 1.266540755109930411e+07
-2.049889305675540896e-19 -4.848953234504777356e+05 -5.242246907027316629e+05 2.778782567705140900e+04 2.827010607122246292e+05 4.657819885034227627e+04 -2.775491070934300660e+05 9.120766147119905509e+04 -2.700414635525229201e+07 -2.647893415179755539e+05 -4.959765639551787754e+05
2.006756628822416700e-16 1.779570267607501030e+09 1.121474328987921715e+09 1.210075988221774697e+08 2.841964719105870724e+08 4.620215057581710070e+07 2.153914539895794988e+08 -2.700414635525229201e+07 2.643593951832193756e+10 1.428668322124757767e+09 1.749929171797805786e+09
1.084504533620008868e-17 1.271040631164982468e+08 7.489980130006694794e+07 1.000700492360656336e+07 2.889303129720855504e+07 4.769334528609132394e+06 1.017452892857550085e+07 -2.647893415179755539e+05 1.428668322124757767e+09 1.050512682136541903e+08 1.245370388209637552e+08
1.328374186603477744e-17 1.510961748565385640e+08 8.960334629196031392e+07 1.174331974461854808e+07 3.339449441068404913e+07 5.506761148195201531e+06 1.266540755109930411e+07 -4.959765639551787754e+05 1.749929171797805786e+09 1.245370388209637552e+08 1.480945878499954939e+08
