2.438114763961921502e-47 2.122249897519433729e-22 -2.289030700567288003e-22 -1.564195831095077947e-23 3.016584874431254253e-26 5.591299108423690914e-26 -3.871928263235057678e-26 2.714132854369499186e-27 -7.382012176335422884e-26 -8.513424990451946371e-26 3.211916744572521259e-21 -2.301513699466375963e-22 2.088890422311052299e-22
2.122249897519433729e-22 2.294124319790643767e+03 -1.599981824910146997e+03 -1.200249851822853628e+02 1.113662192775261850e-01 6.102217712199158761e+00 -4.756593442184702702e+00 3.334262842340335320e-01 -9.233026050582195055e+00 -1.031967967768101957e+01 2.796655491460266057e+04 -1.573700454691605273e+03 2.253199629263183397e+03
-2.289030700567288003e-22 -1.599981824910146997e+03 3.165312178094873616e+03 1.329478947756340119e+02 1.103130127860445420e+01 -9.956182558866584031e+01 7.985259202866284056e+01 -5.597483444863097013e+00 1.560392871051145676e+02 1.723680636510090665e+02 -3.030839080590103549e+04 2.623835349096487789e+03 -1.619597897162200979e+03
-1.564195831095077947e-23 -1.200249851822853628e+02 1.329478947756340119e+02 1.218434863282073621e+01 -4.753183824332314344e-01 4.496912992986094260e+00 -3.601825059456371214e+00 2.524796707208114555e-01 -7.032731016831927917e+00 -7.779521366845292718e+00 -2.053645143243346865e+03 1.594327752414792485e+02 -1.166914798778601039e+02
3.016584874431254253e-26 1.113662192775261850e-01 1.103130127860445420e+01 -4.753183824332314344e-01 2.110330395180736174e-01 -1.775395900029819618e+00 1.427122899786690047e+00 -1.000380401236523609e-01 2.794520908745242060e+00 3.075674928023484966e+00 1.222971999681871536e+00 1.010832938814581361e+00 -5.867986590254531398e-01
5.591299108423690914e-26 6.102217712199158761e+00 -9.956182558866584031e+01 4.496912992986094260e+00 -1.775395900029819618e+00 1.617013836029564899e+01 -1.296562988293934460e+01 9.088608995425557779e-01 -2.533166290312566105e+01 -2.799101070261155400e+01 3.235816888402727898e+01 -8.381787994105234674e+00 1.221829821674403327e+01
-3.871928263235057678e-26 -4.756593442184702702e+00 7.985259202866284056e+01 -3.601825059456371214e+00 1.427122899786690047e+00 -1.296562988293934460e+01 1.039697172134086500e+01 -7.288038573128058362e-01 2.031464975226468539e+01 2.244435451188386921e+01 -2.514182761601576743e+01 6.739921879298963248e+00 -9.665527365523645997e+00
2.714132854369499186e-27 3.334262842340335320e-01 -5.597483444863097013e+00 2.524796707208114555e-01 -1.000380401236523609e-01 9.088608995425557779e-01 -7.288038573128058362e-01 5.108747784162701727e-02 -1.424010326874268983e+00 -1.573297742993904569e+00 1.762384417073588061e+00 -4.724530560699228832e-01 6.775312865857866518e-01
-7.382012176335422884e-26 -9.233026050582195055e+00 1.560392871051145676e+02 -7.032731016831927917e+00 2.794520908745242060e+00 -2.533166290312566105e+01 2.031464975226468539e+01 -1.424010326874268983e+00 3.970009879474427805e+01 4.384793124030421296e+01 -4.888309644497140027e+01 1.319005858660251462e+01 -1.882737150135470827e+01
-8.513424990451946371e-26 -1.031967967768101957e+01 1.723680636510090665e+02 -7.779521366845292718e+00 3.075674928023484966e+00 -2.799101070261155400e+01 2.244435451188386921e+01 -1.573297742993904569e+00 4.384793124030421296e+01 4.845663354987531335e+01 -5.447876860471578198e+01 1.453207123995379213e+01 -2.091444502301326835e+01
3.211916744572521259e-21 2.796655491460266057e+04 -3.030839080590103549e+04 -2.053645143243346865e+03 1.222971999681871536e+00 3.235816888402727898e+01 -2.514182761601576743e+01 1.762384417073588061e+00 -4.888309644497140027e+01 -5.447876860471578198e+01 4.231692123373234645e+05 -3.033190350692512584e+04 2.753655745292178108e+04
-2.301513699466375963e-22 -1.573700454691605273e+03 2.623835349096487789e+03 1.594327752414792485e+02 1.010832938814581361e+00 -8.381787994105234674e+00 6.739921879298963248e+00 -4.724530560699228832e-01 1.319005858660251462e+01 1.453207123995379213e+01 -3.033190350692512584e+04 2.596685617169397574e+03 -1.558775796897750752e+03
2.088890422311052299e-22 2.253199629263183397e+03 -1.619597897162200979e+03 -1.166914798778601039e+02 -5.867986590254531398e-01 1.221829821674403327e+01 -9.665527365523645997e+00 6.775312865857866518e-01 -1.882737150135470827e+01 -2.091444502301326835e+01 2.753655745292178108e+04 -1.558775796897750752e+03 2.215502908941289206e+03
