2935	0
2939.437200 0.0712372
2945.155800 0.123953
2950.874400 0.165408
2956.593000 0.205096
2962.311600 0.246029
2968.030200 0.290271
2973.748700 0.337796
2979.467300 0.386504
2985.185900 0.434149
2990.904500 0.476792
2996.623100 0.508298
3002.341700 0.525784
3008.060300 0.532839
3013.778900 0.535449
3019.497500 0.537245
3025.216100 0.539139
3030.934700 0.541102
3036.653300 0.543092
3042.371900 0.545068
3048.090500 0.546883
3053.809000 0.548336
3059.527600 0.549438
3065.246200 0.550406
3070.964800 0.551388
3076.683400 0.552522
3082.402000 0.553926
3088.120600 0.555339
3093.839200 0.556302
3099.557800 0.556703
3105.276400 0.556793
3110.995000 0.556802
3116.713600 0.556842
3122.432200 0.55707
3128.150800 0.557657
3133.869300 0.558468
3139.587900 0.559144
3145.306500 0.559668
3151.025100 0.560333
3156.743700 0.56111
3162.462300 0.561658
3168.180900 0.561865
3173.899500 0.561919
3179.618100 0.56207
3185.336700 0.562538
3191.055300 0.563293
3196.773900 0.563974
3202.492500 0.564311
3208.211100 0.564393
3213.929600 0.5644
3219.648200 0.5644
3225.366800 0.5644
3231.085400 0.5644
3236.804000 0.5644
3242.522600 0.5644
3248.241200 0.5644
3253.959800 0.5644
3259.678400 0.5644
3265.397000 0.5644
3271.115600 0.5644
3276.834200 0.5644
3282.552800 0.5644
3288.271400 0.5644
3293.989900 0.5644
3299.708500 0.5644
3305.427100 0.5644
3311.145700 0.5644
3316.864300 0.5644
3322.582900 0.5644
3328.301500 0.5644
3334.020100 0.5644
3339.738700 0.5644
3345.457300 0.5644
3351.175900 0.5644
3356.894500 0.5644
3362.613100 0.564393
3368.331700 0.564313
3374.050300 0.563978
3379.768800 0.5633
3385.487400 0.562544
3391.206000 0.562073
3396.924600 0.561919
3402.643200 0.561865
3408.361800 0.561661
3414.080400 0.561115
3419.799000 0.560338
3425.517600 0.559672
3431.236200 0.559148
3436.954800 0.558472
3442.673400 0.557657
3448.392000 0.557003
3454.110600 0.556477
3459.829100 0.555792
3465.547700 0.555014
3471.266300 0.554407
3476.984900 0.553852
3482.703500 0.553058
3488.422100 0.552078
3494.140700 0.551095
3499.859300 0.550136
3505.577900 0.549188
3511.296500 0.548227
3517.015100 0.547237
3522.733700 0.546156
3528.452300 0.544786
3534.170900 0.543123
3539.889400 0.541553
3545.608000 0.540325
3551.326600 0.539204
3557.045200 0.537984
3562.763800 0.536799
3568.482400 0.535619
3574.201000 0.53415
3579.919600 0.53234
3585.638200 0.530377
3591.356800 0.52839
3597.075400 0.526407
3602.794000 0.524434
3608.512600 0.522505
3614.231200 0.520754
3619.949700 0.519347
3625.668300 0.518156
3631.386900 0.516787
3637.105500 0.51506
3642.824100 0.513113
3648.542700 0.51112
3654.261300 0.509139
3659.979900 0.507162
3665.698500 0.505245
3671.417100 0.503605
3677.135700 0.502363
3682.854300 0.501255
3688.572900 0.500033
3694.291500 0.498837
3700.010100 0.497786
3705.728600 0.496794
3711.447200 0.495808
3717.165800 0.494808
3722.884400 0.493799
3728.603000 0.492815
3734.321600 0.491891
3740.040200 0.491202
3745.758800 0.490881
3751.477400 0.490806
3757.196000 0.4908
3762.914600 0.4908
3768.633200 0.4908
3774.351800 0.4908
3780.070400 0.4908
3785.788900 0.4908
3791.507500 0.4908
3797.226100 0.4908
3802.944700 0.4908
3808.663300 0.4908
3814.381900 0.4908
3820.100500 0.4908
3825.819100 0.4908
3831.537700 0.490791
3837.256300 0.49067
3842.974900 0.490087
3848.693500 0.488357
3854.412100 0.484416
3860.130700 0.477455
3865.849200 0.467979
3871.567800 0.457353
3877.286400 0.44667
3883.005000 0.436671
3888.723600 0.427605
3894.442200 0.419116
3900.160800 0.410805
3905.879400 0.402503
3911.598000 0.39417
3917.316600 0.385864
3923.035200 0.377565
3928.753800 0.369192
3934.472400 0.360849
3940.191000 0.352639
3945.909500 0.344503
3951.628100 0.33631
3957.346700 0.327937
3963.065300 0.319406
3968.783900 0.310841
3974.502500 0.302311
3980.221100 0.293533
3985.939700 0.283312
3991.658300 0.269891
3997.376900 0.252054
4003.095500 0.229299
4008.814100 0.202259
4014.532700 0.173194
4020.251300 0.1444
4025.969800 0.117026
4031.688400 0.0914599
4037.407000 0.0678255
4043.125600 0.0468264
4048.844200 0.0297247
4054.562800 0.0170006
4060.281400 0.00758299
4072	    0
