4.459475341121326822e-47 3.462806806582027410e-22 3.982011677748975050e-24 3.257715212883595494e-23 2.736070596261936033e-23 4.482642867462667065e-23 -3.245973699265787311e-23 2.275353070264706913e-24 -5.594767895054336878e-23 -7.671568034826748330e-23 5.937243766406997865e-21 2.622117596732707358e-22 3.574303403981321898e-22
3.462806806582027410e-22 3.707657578123809344e+03 -1.007333395184208894e+04 7.677208369764294957e+02 2.742163756379043775e+02 2.055511783548574840e+03 -1.595414164863349924e+03 1.118348715883533941e+02 -2.769556155314955049e+03 -3.751913893909541912e+03 4.869247973328452645e+04 1.616825911732509212e+03 4.421804500963330611e+03
3.982011677748975050e-24 -1.007333395184208894e+04 1.885780584203373292e+05 -8.459215892801215887e+03 2.375472835809820026e+03 -3.063732872983280322e+04 2.453506903399043222e+04 -1.719852032943887025e+03 4.276448133220243471e+04 5.753454334346770338e+04 -4.676912046421857667e+04 1.515354387769563618e+04 -2.178126450921593641e+04
3.257715212883595494e-23 7.677208369764294957e+02 -8.459215892801215887e+03 4.114310178770263633e+02 -6.265681790287334252e+01 1.416135905888266052e+03 -1.128543720938825118e+03 7.910832490561858776e+01 -1.965835428897098382e+03 -2.647575295604757684e+03 6.466915777736735436e+03 -4.371295535732976987e+02 1.301350320370033387e+03
2.736070596261936033e-23 2.742163756379043775e+02 2.375472835809820026e+03 -6.265681790287334252e+01 1.301849883529242504e+02 -3.317448343217344586e+02 2.787065046675090798e+02 -1.953668636444595919e+01 4.900463644256547013e+02 6.495185384148418279e+02 3.067119789013564059e+03 5.067793647196498910e+02 1.329548187251315028e+02
4.482642867462667065e-23 2.055511783548574840e+03 -3.063732872983280322e+04 1.416135905888266052e+03 -3.317448343217344586e+02 5.032915101688649884e+03 -4.023602096801260359e+03 2.820452730886593713e+02 -7.011461118066976269e+03 -9.436885865971944440e+03 1.366107160109010147e+04 -2.141007120971082259e+03 3.969255021173040404e+03
-3.245973699265787311e-23 -1.595414164863349924e+03 2.453506903399043222e+04 -1.128543720938825118e+03 2.787065046675090798e+02 -4.023602096801260359e+03 3.218402156730608567e+03 -2.256026051695964441e+02 5.608934531263864301e+03 7.547812987242123199e+03 -1.047984991483270460e+04 1.754527499772277679e+03 -3.127231739784157980e+03
2.275353070264706913e-24 1.118348715883533941e+02 -1.719852032943887025e+03 7.910832490561858776e+01 -1.953668636444595919e+01 2.820452730886593713e+02 -2.256026051695964441e+02 1.581422487953205192e+01 -3.931734385128154941e+02 -5.290843686807978656e+02 7.346134284766843621e+02 -1.229883512110313006e+02 2.192117681716455593e+02
-5.594767895054336878e-23 -2.769556155314955049e+03 4.276448133220243471e+04 -1.965835428897098382e+03 4.900463644256547013e+02 -7.011461118066976269e+03 5.608934531263864301e+03 -3.931734385128154941e+02 9.778262986257570446e+03 1.315111784441619420e+04 -1.818200540073456068e+04 3.067273251033257566e+03 -5.439425089061433937e+03
-7.671568034826748330e-23 -3.751913893909541912e+03 5.753454334346770338e+04 -2.647575295604757684e+03 6.495185384148418279e+02 -9.436885865971944440e+03 7.547812987242123199e+03 -5.290843686807978656e+02 1.315111784441619420e+04 1.770396928253717488e+04 -2.465524437659927935e+04 4.105668176183544347e+03 -7.344089742647397543e+03
5.937243766406997865e-21 4.869247973328452645e+04 -4.676912046421857667e+04 6.466915777736735436e+03 3.067119789013564059e+03 1.366107160109010147e+04 -1.047984991483270460e+04 7.346134284766843621e+02 -1.818200540073456068e+04 -2.465524437659927935e+04 8.023416799964716192e+05 3.116035672533309844e+04 5.311400103985631722e+04
2.622117596732707358e-22 1.616825911732509212e+03 1.515354387769563618e+04 -4.371295535732976987e+02 5.067793647196498910e+02 -2.141007120971082259e+03 1.754527499772277679e+03 -1.229883512110313006e+02 3.067273251033257566e+03 4.105668176183544347e+03 3.116035672533309844e+04 3.076746894700928351e+03 7.430445148271804783e+02
3.574303403981321898e-22 4.421804500963330611e+03 -2.178126450921593641e+04 1.301350320370033387e+03 1.329548187251315028e+02 3.969255021173040404e+03 -3.127231739784157980e+03 2.192117681716455593e+02 -5.439425089061433937e+03 -7.344089742647397543e+03 5.311400103985631722e+04 7.430445148271804783e+02 5.865834913565752686e+03
