0.08107 5.98214284895701e+25
0.17960 6.922087873154707e+25
0.25995 8.041708008711433e+25
0.35583 9.873244720568124e+25
0.48554 1.1333993508766836e+26
0.59449 1.2909020755893226e+26
0.72158 1.5174353696210194e+26
0.85908 1.7488068569879335e+26
1.03549 2.1047864750385313e+26
1.26896 2.751983952249415e+26
1.41422 3.247599583439424e+26
1.63738 3.9393005448813126e+26
1.83463 4.5036951521060786e+26
2.00593 5.048528170650956e+26
2.24481 5.439387096678745e+26
2.45772 5.837705150833246e+26
2.63950 6.0467727822355866e+26
2.84984 6.287759310562514e+26
3.00306 6.462065667820978e+26
3.22127 6.283149001318915e+26
