   103    0.27852E+04    0.81434E+00   -0.25064E+02
   104    0.28169E+04    0.82849E+00   -0.25724E+02
   105    0.28488E+04    0.84243E+00   -0.26382E+02
   106    0.28809E+04    0.85616E+00   -0.27039E+02
   107    0.29131E+04    0.86965E+00   -0.27693E+02
   108    0.29456E+04    0.88291E+00   -0.28344E+02
   109    0.29782E+04    0.89590E+00   -0.28993E+02
   110    0.30110E+04    0.90862E+00   -0.29637E+02
   111    0.30440E+04    0.92105E+00   -0.30277E+02
   112    0.30772E+04    0.93319E+00   -0.30912E+02
   113    0.31105E+04    0.94501E+00   -0.31542E+02
   114    0.31440E+04    0.95652E+00   -0.32165E+02
   115    0.31776E+04    0.96770E+00   -0.32782E+02
   116    0.32113E+04    0.97853E+00   -0.33392E+02
   117    0.32451E+04    0.98902E+00   -0.33995E+02
   118    0.32791E+04    0.99915E+00   -0.34589E+02
   119    0.33132E+04    0.10089E+01   -0.35174E+02
   120    0.33473E+04    0.10183E+01   -0.35749E+02
   121    0.33816E+04    0.10273E+01   -0.36315E+02
   122    0.34159E+04    0.10359E+01   -0.36870E+02
   123    0.34503E+04    0.10440E+01   -0.37414E+02
   124    0.34847E+04    0.10518E+01   -0.37947E+02
   125    0.35192E+04    0.10591E+01   -0.38467E+02
   126    0.35537E+04    0.10660E+01   -0.38974E+02
   127    0.35883E+04    0.10724E+01   -0.39468E+02
   128    0.36229E+04    0.10784E+01   -0.39948E+02
   129    0.36575E+04    0.10839E+01   -0.40414E+02
   130    0.36921E+04    0.10889E+01   -0.40864E+02
   131    0.37267E+04    0.10934E+01   -0.41299E+02
   132    0.37612E+04    0.10975E+01   -0.41718E+02
   133    0.37958E+04    0.11010E+01   -0.42120E+02
   134    0.38303E+04    0.11041E+01   -0.42506E+02
   135    0.38648E+04    0.11066E+01   -0.42874E+02
   136    0.38992E+04    0.11087E+01   -0.43224E+02
   137    0.39335E+04    0.11103E+01   -0.43556E+02
   138    0.39678E+04    0.11114E+01   -0.43869E+02
   139    0.40021E+04    0.11120E+01   -0.44163E+02
   140    0.40362E+04    0.11121E+01   -0.44437E+02
   141    0.40702E+04    0.11118E+01   -0.44691E+02
   142    0.41041E+04    0.11110E+01   -0.44925E+02
   143    0.41380E+04    0.11097E+01   -0.45138E+02
   144    0.41716E+04    0.11079E+01   -0.45329E+02
   145    0.42052E+04    0.11056E+01   -0.45499E+02
   146    0.42386E+04    0.11029E+01   -0.45647E+02
   147    0.42719E+04    0.10997E+01   -0.45771E+02
   148    0.43050E+04    0.10960E+01   -0.45873E+02
   149    0.43380E+04    0.10919E+01   -0.45951E+02
   150    0.43707E+04    0.10872E+01   -0.46005E+02
   151    0.44033E+04    0.10821E+01   -0.46035E+02
   152    0.44357E+04    0.10766E+01   -0.46040E+02
   153    0.44679E+04    0.10706E+01   -0.46020E+02
   154    0.44999E+04    0.10642E+01   -0.45976E+02
   155    0.45316E+04    0.10574E+01   -0.45906E+02
   156    0.45631E+04    0.10502E+01   -0.45811E+02
   157    0.45944E+04    0.10427E+01   -0.45691E+02
   158    0.46255E+04    0.10348E+01   -0.45546E+02
   159    0.46562E+04    0.10266E+01   -0.45374E+02
   160    0.46868E+04    0.10180E+01   -0.45178E+02
   161    0.47170E+04    0.10092E+01   -0.44955E+02
   162    0.47470E+04    0.10001E+01   -0.44706E+02
   163    0.47766E+04    0.99068E+00   -0.44431E+02
   164    0.48060E+04    0.98106E+00   -0.44130E+02
   165    0.48350E+04    0.97121E+00   -0.43802E+02
   166    0.48638E+04    0.96115E+00   -0.43448E+02
   167    0.48922E+04    0.95089E+00   -0.43067E+02
   168    0.49202E+04    0.94047E+00   -0.42659E+02
   169    0.49479E+04    0.92988E+00   -0.42224E+02
   170    0.49753E+04    0.91916E+00   -0.41762E+02
   171    0.50023E+04    0.90831E+00   -0.41272E+02
   172    0.50289E+04    0.89736E+00   -0.40755E+02
   173    0.50551E+04    0.88632E+00   -0.40211E+02
   174    0.50810E+04    0.87521E+00   -0.39639E+02
   175    0.51064E+04    0.86404E+00   -0.39039E+02
   176    0.51314E+04    0.85284E+00   -0.38410E+02
   177    0.51560E+04    0.84165E+00   -0.37755E+02
   178    0.51802E+04    0.83048E+00   -0.37071E+02
   179    0.52039E+04    0.81939E+00   -0.36360E+02
   180    0.52272E+04    0.80840E+00   -0.35621E+02
   181    0.52501E+04    0.79756E+00   -0.34855E+02
   182    0.52725E+04    0.78689E+00   -0.34063E+02
   183    0.52944E+04    0.77644E+00   -0.33243E+02
   184    0.53158E+04    0.76623E+00   -0.32396E+02
   185    0.53368E+04    0.75631E+00   -0.31523E+02
   186    0.53573E+04    0.74671E+00   -0.30624E+02
   187    0.53772E+04    0.73746E+00   -0.29698E+02
   188    0.53967E+04    0.72861E+00   -0.28747E+02
   189    0.54157E+04    0.72018E+00   -0.27769E+02
