    0.26576E-02    0.96190E+04
    0.27113E-02    0.97804E+04
    0.27660E-02    0.99438E+04
    0.28219E-02    0.10109E+05
    0.28789E-02    0.10277E+05
    0.29371E-02    0.10446E+05
    0.29964E-02    0.10618E+05
    0.30569E-02    0.10791E+05
    0.31187E-02    0.10967E+05
    0.31817E-02    0.11144E+05
    0.32460E-02    0.11323E+05
    0.33115E-02    0.11505E+05
    0.33784E-02    0.11688E+05
    0.34467E-02    0.11873E+05
    0.35163E-02    0.12060E+05
    0.35874E-02    0.12249E+05
    0.36598E-02    0.12440E+05
    0.37338E-02    0.12633E+05
    0.38092E-02    0.12827E+05
    0.38861E-02    0.13023E+05
    0.39646E-02    0.13221E+05
    0.40447E-02    0.13421E+05
    0.41264E-02    0.13622E+05
    0.42098E-02    0.13825E+05
    0.42948E-02    0.14030E+05
    0.43816E-02    0.14236E+05
    0.44701E-02    0.14443E+05
    0.45604E-02    0.14652E+05
    0.46525E-02    0.14862E+05
    0.47465E-02    0.15074E+05
    0.48424E-02    0.15286E+05
    0.49402E-02    0.15500E+05
    0.50400E-02    0.15715E+05
    0.51419E-02    0.15931E+05
    0.52457E-02    0.16148E+05
    0.53517E-02    0.16366E+05
    0.54598E-02    0.16585E+05
    0.55701E-02    0.16805E+05
    0.56826E-02    0.17025E+05
    0.57974E-02    0.17246E+05
    0.59145E-02    0.17467E+05
    0.60340E-02    0.17688E+05
    0.61559E-02    0.17910E+05
    0.62803E-02    0.18131E+05
    0.64072E-02    0.18353E+05
    0.65366E-02    0.18575E+05
    0.66686E-02    0.18796E+05
    0.68033E-02    0.19017E+05
    0.69408E-02    0.19237E+05
    0.70810E-02    0.19457E+05
    0.72240E-02    0.19676E+05
    0.73700E-02    0.19894E+05
    0.75189E-02    0.20111E+05
    0.76708E-02    0.20326E+05
    0.78257E-02    0.20540E+05
    0.79838E-02    0.20753E+05
    0.81451E-02    0.20964E+05
    0.83096E-02    0.21173E+05
    0.84775E-02    0.21380E+05
    0.86488E-02    0.21584E+05
    0.88235E-02    0.21786E+05
    0.90017E-02    0.21986E+05
    0.91836E-02    0.22182E+05
    0.93691E-02    0.22376E+05
    0.95583E-02    0.22566E+05
    0.97514E-02    0.22752E+05
    0.99484E-02    0.22935E+05
    0.10149E-01    0.23114E+05
    0.10354E-01    0.23289E+05
    0.10564E-01    0.23459E+05
    0.10777E-01    0.23625E+05
    0.10995E-01    0.23785E+05
    0.11217E-01    0.23941E+05
    0.11443E-01    0.24090E+05
    0.11675E-01    0.24235E+05
    0.11910E-01    0.24373E+05
    0.12151E-01    0.24505E+05
    0.12397E-01    0.24630E+05
    0.12647E-01    0.24748E+05
    0.12902E-01    0.24860E+05
    0.13163E-01    0.24965E+05
    0.13429E-01    0.25062E+05
    0.13700E-01    0.25151E+05
    0.13977E-01    0.25232E+05
    0.14259E-01    0.25304E+05
    0.14547E-01    0.25366E+05
    0.14841E-01    0.25418E+05
    0.15141E-01    0.25461E+05
    0.15447E-01    0.25495E+05
    0.15759E-01    0.25522E+05
    0.16077E-01    0.25543E+05
    0.16402E-01    0.25558E+05
    0.16734E-01    0.25565E+05
    0.17072E-01    0.25562E+05
    0.17416E-01    0.25547E+05
    0.17768E-01    0.25518E+05
    0.18127E-01    0.25474E+05
    0.18493E-01    0.25416E+05
    0.18867E-01    0.25344E+05
    0.19248E-01    0.25261E+05
    0.19637E-01    0.25166E+05
    0.20034E-01    0.25062E+05
    0.20438E-01    0.24946E+05
    0.20851E-01    0.24817E+05
    0.21272E-01    0.24674E+05
    0.21702E-01    0.24515E+05
    0.22141E-01    0.24342E+05
    0.22588E-01    0.24154E+05
    0.23044E-01    0.23953E+05
    0.23510E-01    0.23742E+05
    0.23985E-01    0.23520E+05
    0.24469E-01    0.23290E+05
    0.24964E-01    0.23051E+05
    0.25468E-01    0.22804E+05
    0.25982E-01    0.22548E+05
    0.26507E-01    0.22285E+05
    0.27043E-01    0.22012E+05
    0.27589E-01    0.21732E+05
    0.28146E-01    0.21443E+05
