  0.104878E-04  0.198003E+08  0.198003E+08  0.263867E+08  0.263863E+08  0.198028E+08  0.198003E+08  0.527940E+00  0.198003E+08
  0.115804E-04  0.198003E+08  0.198003E+08  0.263837E+08  0.263832E+08  0.198028E+08  0.198003E+08  0.527940E+00  0.198003E+08
  0.127868E-04  0.198003E+08  0.198003E+08  0.263800E+08  0.263794E+08  0.198027E+08  0.198003E+08  0.527940E+00  0.198003E+08
  0.141189E-04  0.198003E+08  0.198003E+08  0.263755E+08  0.263748E+08  0.198027E+08  0.198003E+08  0.527940E+00  0.198003E+08
  0.155898E-04  0.198003E+08  0.198003E+08  0.263700E+08  0.263692E+08  0.198027E+08  0.198003E+08  0.527940E+00  0.198003E+08
  0.172139E-04  0.198003E+08  0.198003E+08  0.263633E+08  0.263623E+08  0.198027E+08  0.198003E+08  0.527940E+00  0.198003E+08
  0.190072E-04  0.198003E+08  0.198003E+08  0.263552E+08  0.263540E+08  0.198026E+08  0.198003E+08  0.527940E+00  0.198003E+08
  0.209874E-04  0.198003E+08  0.198003E+08  0.263453E+08  0.263438E+08  0.198026E+08  0.198003E+08  0.527940E+00  0.198003E+08
  0.231738E-04  0.198002E+08  0.198002E+08  0.263332E+08  0.263314E+08  0.198025E+08  0.198002E+08  0.527940E+00  0.198002E+08
  0.255880E-04  0.198002E+08  0.198002E+08  0.263185E+08  0.263163E+08  0.198024E+08  0.198002E+08  0.527939E+00  0.198002E+08
  0.282537E-04  0.198002E+08  0.198002E+08  0.263005E+08  0.262978E+08  0.198024E+08  0.198002E+08  0.527939E+00  0.198002E+08
  0.311971E-04  0.198001E+08  0.198001E+08  0.262786E+08  0.262754E+08  0.198022E+08  0.198001E+08  0.527939E+00  0.198001E+08
  0.344471E-04  0.198001E+08  0.198001E+08  0.262520E+08  0.262480E+08  0.198021E+08  0.198001E+08  0.527939E+00  0.198001E+08
  0.380357E-04  0.198000E+08  0.198000E+08  0.262196E+08  0.262147E+08  0.198019E+08  0.198000E+08  0.527938E+00  0.198000E+08
  0.419982E-04  0.198000E+08  0.197999E+08  0.261800E+08  0.261742E+08  0.198017E+08  0.198000E+08  0.527938E+00  0.198000E+08
  0.463735E-04  0.197999E+08  0.197999E+08  0.261320E+08  0.261248E+08  0.198015E+08  0.197999E+08  0.527938E+00  0.197999E+08
  0.512045E-04  0.197998E+08  0.197997E+08  0.260734E+08  0.260647E+08  0.198012E+08  0.197998E+08  0.527937E+00  0.197998E+08
  0.565389E-04  0.197996E+08  0.197996E+08  0.260022E+08  0.259916E+08  0.198009E+08  0.197996E+08  0.527936E+00  0.197996E+08
  0.624290E-04  0.197995E+08  0.197994E+08  0.259157E+08  0.259028E+08  0.198004E+08  0.197995E+08  0.527936E+00  0.197995E+08
  0.689327E-04  0.197993E+08  0.197992E+08  0.258105E+08  0.257948E+08  0.197999E+08  0.197993E+08  0.527935E+00  0.197993E+08
  0.761140E-04  0.197990E+08  0.197990E+08  0.256828E+08  0.256637E+08  0.197992E+08  0.197990E+08  0.527933E+00  0.197990E+08
  0.840434E-04  0.197987E+08  0.197987E+08  0.255279E+08  0.255048E+08  0.197984E+08  0.197987E+08  0.527932E+00  0.197987E+08
  0.927988E-04  0.197984E+08  0.197983E+08  0.253403E+08  0.253122E+08  0.197975E+08  0.197984E+08  0.527930E+00  0.197984E+08
  0.102466E-03  0.197979E+08  0.197979E+08  0.251131E+08  0.250791E+08  0.197963E+08  0.197979E+08  0.527928E+00  0.197979E+08
  0.113141E-03  0.197974E+08  0.197974E+08  0.248388E+08  0.247977E+08  0.197949E+08  0.197974E+08  0.527926E+00  0.197974E+08
  0.124928E-03  0.197968E+08  0.197967E+08  0.245080E+08  0.244584E+08  0.197931E+08  0.197968E+08  0.527922E+00  0.197968E+08
  0.137943E-03  0.197960E+08  0.197959E+08  0.241103E+08  0.240506E+08  0.197910E+08  0.197960E+08  0.527919E+00  0.197960E+08
  0.152313E-03  0.197951E+08  0.197949E+08  0.236334E+08  0.235617E+08  0.197884E+08  0.197951E+08  0.527914E+00  0.197950E+08
  0.168181E-03  0.197939E+08  0.197938E+08  0.230638E+08  0.229780E+08  0.197853E+08  0.197939E+08  0.527909E+00  0.197938E+08
  0.185701E-03  0.197925E+08  0.197923E+08  0.223865E+08  0.222843E+08  0.197815E+08  0.197925E+08  0.527902E+00  0.197924E+08
  0.205047E-03  0.197908E+08  0.197906E+08  0.215856E+08  0.214645E+08  0.197768E+08  0.197908E+08  0.527894E+00  0.197907E+08
  0.226409E-03  0.197887E+08  0.197885E+08  0.206452E+08  0.205025E+08  0.197711E+08  0.197887E+08  0.527885E+00  0.197886E+08
  0.249995E-03  0.197862E+08  0.197859E+08  0.195502E+08  0.193834E+08  0.197642E+08  0.197862E+08  0.527874E+00  0.197861E+08
  0.276039E-03  0.197832E+08  0.197828E+08  0.182884E+08  0.180953E+08  0.197559E+08  0.197832E+08  0.527861E+00  0.197830E+08
  0.304797E-03  0.197795E+08  0.197790E+08  0.168532E+08  0.166322E+08  0.197457E+08  0.197795E+08  0.527846E+00  0.197793E+08
  0.336550E-03  0.197750E+08  0.197745E+08  0.152466E+08  0.149974E+08  0.197334E+08  0.197750E+08  0.527828E+00  0.197748E+08
  0.371610E-03  0.197697E+08  0.197690E+08  0.134839E+08  0.132078E+08  0.197184E+08  0.197697E+08  0.527808E+00  0.197694E+08
  0.410324E-03  0.197632E+08  0.197625E+08  0.115979E+08  0.112988E+08  0.197004E+08  0.197632E+08  0.527786E+00  0.197629E+08
