0.743   5.72e-24
0.744   2.42e-24
0.744   1.03e-24
0.744   4.36e-25
0.744   1.85e-25
0.744   7.82e-26
0.744   3.32e-26
0.745   1.41e-26
0.784   3.92e-27
0.996   1.91e-27
1.23    1.06e-27
1.44    3.54e-28
1.71    2.17e-28
2.13    1.77e-28
2.66    1.42e-28
3.31    1.14e-28
4.13    9.90e-29
4.70    8.63e-29
6.54    8.20e-29
8.15    6.92e-29
10.2    6.15e-29
12.7    5.51e-29
15.8    7.29e-29
20    8.22e-29
20    8.22e-28
20    8.22e-27
20    8.22e-26
20    8.22e-25
20    8.22e-24
20    8.22e-23
