0.000271    5.55e-24
0.000271    2.44e-24
0.000271    9.50e-25
0.000271    4.19e-25
0.000271    1.63e-25
0.000271    7.24e-26
0.000269    3.32e-26
0.000271    1.18e-26
0.000272    5.95e-27
0.000274    2.43e-27
0.000274    1.08e-27
0.000274    4.11e-28
0.000274    1.83e-28
0.000275    6.97e-29
0.000275    2.98e-29
0.000295    9.23e-30
0.000366    6.97e-30
0.000456    4.70e-30
0.000503    2.62e-30
0.000835    1.06e-30
0.00104 1.10e-30
0.00130 1.11e-30
0.00162 1.03e-30
0.00201 9.56e-31
0.00250 1.16e-30
0.00251 4.41e-30
0.00258 5.72e-24
0.00258 2.42e-24
0.00258 1.03e-24
0.00258 4.36e-25
0.00258 1.85e-25
0.00258 7.82e-26
0.00258 3.32e-26
0.00258 1.41e-26
0.00258 5.95e-27
0.00258 2.52e-27
0.00258 7.38e-28
0.00258 1.52e-28
0.00260 5.58e-29
0.00256 2.73e-29
0.00259 1.16e-29
