0.742   5.89e-24
0.742   2.71e-24
0.737   1.02e-24
0.749   5.05e-25
0.749   2.02e-25
0.749   9.08e-26
0.749   3.97e-26
0.749   1.76e-26
0.749   7.81e-27
0.749   3.46e-27
0.749   1.53e-27
0.749   6.80e-28
0.786   2.10e-28
0.876   1.71e-28
1.09    2.15e-28
1.35    2.71e-28
1.69    3.47e-28
2.10    4.32e-28
2.62    4.54e-28
3.26    5.73e-28
4.07    7.08e-28
5.15    8.39e-28
6.31    9.94e-28
7.87    1.30e-27
9.81    1.63e-27
12.2    2.06e-27
14.6    2.40e-27
20    5.60e-27
20    5.60e-23
