0.00302 5.27e-24
0.00299 2.69e-24
0.00302 1.11e-24
0.00302 5.09e-25
0.00305 2.02e-25
0.00305 9.20e-26
0.00305 3.97e-26
0.00305 1.76e-26
0.00305 7.81e-27
0.00305 3.46e-27
0.00305 1.53e-27
0.00305 6.80e-28
0.00305 3.02e-28
0.00305 1.34e-28
0.00305 5.93e-29
0.00322 1.97e-29
0.00408 1.63e-29
0.00508 1.62e-29
0.00634 1.71e-29
0.00790 2.01e-29
0.00984 2.54e-29
0.0118  3.49e-29
0.0121  9.22e-27
0.0124  6.07e-24
